fold	run	calibration_excluded	damping	events	support_mode	support_runs	support_run_count	support_events	support_two_sided	support_shrink_alpha	fit_entries	fit_ok	fit_reasons	fit_mu_mev	fit_mu_residual_mev	fit_mu_err_mev	fit_sigma_mev	group_full_energy_scale	period_full_energy_scale	full_energy_scale	applied_energy_scale	clipped
full_sample	4505	0	1.0	28459	run_local	4505	1	28459	0	1.0	14950	1	pass	134.87038122923192	-0.1062187707680664	0.05371502666525434	4.245023949759554	nan	1.0009808181078743	1.000787561878301	1.000787561878301	0
full_sample	4506	0	1.0	7153	run_local	4506	1	7153	0	1.0	3985	1	pass	134.85682219893343	-0.11977780106656155	0.09494863724768492	4.076842976110268	nan	1.0009808181078743	1.0008881849587845	1.0008881849587845	0
full_sample	4507	0	1.0	9228	run_local	4507	1	9228	0	1.0	5211	1	pass	134.80726189459025	-0.16933810540973582	0.07794641590793028	4.056599375335459	nan	1.0009808181078743	1.0012561497283592	1.0012561497283592	0
full_sample	4508	0	1.0	7745	run_local	4508	1	7745	0	1.0	4717	1	pass	134.83336280592818	-0.14323719407181557	0.07742382251830676	3.888851316021012	nan	1.0009808181078743	1.0010623275359376	1.0010623275359376	0
full_sample	4509	0	1.0	2064	run_local	4509	1	2064	0	1.0	1089	1	pass	135.12770055559525	0.15110055559526359	0.18998541949848416	4.340129025776545	nan	1.0009808181078743	0.9988817943695186	0.9988817943695186	0
full_sample	4551	0	1.0	23973	run_local	4551	1	23973	0	1.0	13453	1	pass	134.84600696513323	-0.130593034866763	0.05950972984560676	4.459019715592162	nan	1.0009808181078743	1.0009684605262397	1.0009684605262397	0
full_sample	4552	1	1.0	0	chronological_group_two_sided	4551,4555	2	45786	1	1.0	25896	1	pass	134.840370457363	-0.13622954263698261	0.043049900566936826	4.529471507010069	1.0010103023462107	1.0009808181078743	1.0010103023462107	1.0010103023462107	0
full_sample	4555	0	1.0	21813	run_local	4555	1	21813	0	1.0	12443	1	pass	134.83829217794735	-0.13830782205263858	0.062310454733678584	4.605190169293008	nan	1.0009808181078743	1.0010257310428563	1.0010257310428563	0
full_sample	4556	0	1.0	6261	run_local	4556	1	6261	0	1.0	3723	1	pass	134.82859728327733	-0.14800271672265808	0.10513937233991914	4.279173638792125	nan	1.0009808181078743	1.0010977101275607	1.0010977101275607	0
full_sample	4557	0	1.0	3981	run_local	4557	1	3981	0	1.0	2547	1	pass	134.724330147876	-0.25226985212398745	0.10716631090399296	3.878730026936087	nan	1.0009808181078743	1.0018724891921682	1.0018724891921682	0
full_sample	4558	0	1.0	2561	run_local	4558	1	2561	0	1.0	1469	1	pass	134.85391891293276	-0.12268108706723524	0.17140710008377405	4.150985078901054	nan	1.0009808181078743	1.0009097331991252	1.0009097331991252	0
full_sample	4559	0	1.0	434	chronological_group_two_sided	4559,4558,4560	3	3321	1	1.0	1928	1	pass	134.9398873222198	-0.036712677780201375	0.15519471420235365	4.248657658347653	1.0002720669070408	1.0009808181078743	1.0002720669070408	1.0002720669070408	0
full_sample	4560	0	1.0	326	chronological_group_two_sided	4560,4559,4561	3	33830	1	1.0	17707	1	pass	134.75690411794352	-0.21969588205647028	0.04880063384812821	4.281963723248076	1.0016303126247557	1.0009808181078743	1.0016303126247557	1.0016303126247557	0
full_sample	4561	0	1.0	33070	run_local	4561	1	33070	0	1.0	17248	1	pass	134.75064097739613	-0.2259590226038597	0.049192753919480275	4.272770412497232	nan	1.0009808181078743	1.0016768678869719	1.0016768678869719	0
